-34.000000	 54.000000	 123.000000	 44.000000	 3835.000000	 0.000000
-36.000000	 54.000000	 123.000000	 44.000000	 3836.000000	 0.000515
-36.000000	 54.000000	 123.000000	 44.000000	 3837.000000	 0.000353
-36.000000	 54.000000	 123.000000	 44.000000	 3838.000000	 0.000228
-36.000000	 54.000000	 123.000000	 44.000000	 3839.000000	 0.002130
-34.000000	 54.000000	 123.000000	 44.000000	 3840.000000	 0.000126
-36.000000	 54.000000	 123.000000	 44.000000	 3841.000000	 0.000625
-36.000000	 54.000000	 123.000000	 44.000000	 3842.000000	 0.000379
-34.000000	 54.000000	 123.000000	 44.000000	 3843.000000	 0.000378
-34.000000	 54.000000	 123.000000	 44.000000	 3844.000000	 0.000121
-34.000000	 54.000000	 123.000000	 44.000000	 3845.000000	 0.002113
-34.000000	 54.000000	 123.000000	 44.000000	 3846.000000	 0.000018
-36.000000	 54.000000	 123.000000	 44.000000	 3847.000000	 0.000248
-34.000000	 54.000000	 123.000000	 44.000000	 3848.000000	 0.000232
-36.000000	 54.000000	 123.000000	 44.000000	 3849.000000	 0.000171
-34.000000	 54.000000	 123.000000	 44.000000	 3850.000000	 0.000120
-34.000000	 54.000000	 123.000000	 44.000000	 3851.000000	 0.001725
-34.000000	 54.000000	 123.000000	 44.000000	 3852.000000	 0.000376
-34.000000	 54.000000	 123.000000	 44.000000	 3853.000000	 0.000252
-34.000000	 54.000000	 123.000000	 44.000000	 3854.000000	 0.000256
-34.000000	 54.000000	 123.000000	 44.000000	 3855.000000	 0.000362
-34.000000	 54.000000	 123.000000	 44.000000	 3856.000000	 0.000625
-36.000000	 54.000000	 123.000000	 44.000000	 3857.000000	 0.000250
-36.000000	 54.000000	 123.000000	 44.000000	 3858.000000	 0.000126
-34.000000	 54.000000	 44.000000	 44.000000	 3903.000000	 3.475509
-34.000000	 54.000000	 54.000000	 44.000000	 3908.000000	 0.167788
-32.000000	 54.000000	 52.000000	 44.000000	 3909.000000	 0.000712
-18.000000	 1.000000	 255.000000	 314.000000	 3526.000000	 0.004134
-34.000000	 54.000000	 54.000000	 44.000000	 3910.000000	 0.002880
-34.000000	 54.000000	 54.000000	 44.000000	 3911.000000	 0.000999
-32.000000	 54.000000	 54.000000	 44.000000	 3913.000000	 0.000988
-34.000000	 54.000000	 54.000000	 44.000000	 3914.000000	 0.000381
-36.000000	 54.000000	 52.000000	 44.000000	 3916.000000	 0.001747
-34.000000	 54.000000	 54.000000	 44.000000	 3917.000000	 0.004508
-34.000000	 54.000000	 54.000000	 44.000000	 3918.000000	 0.000367
-34.000000	 54.000000	 54.000000	 44.000000	 3921.000000	 0.001123
-36.000000	 54.000000	 54.000000	 44.000000	 3922.000000	 0.000386
-34.000000	 54.000000	 54.000000	 44.000000	 3923.000000	 0.005995
-34.000000	 54.000000	 54.000000	 44.000000	 3924.000000	 0.000538
-34.000000	 54.000000	 54.000000	 44.000000	 3926.000000	 0.000869
-34.000000	 54.000000	 54.000000	 44.000000	 3927.000000	 0.000374
-34.000000	 54.000000	 54.000000	 44.000000	 3928.000000	 0.000515
-34.000000	 54.000000	 54.000000	 44.000000	 3929.000000	 0.000481
