-32.000000	 54.000000	 44.000000	 44.000000	 2506.000000	 0.000000
-32.000000	 54.000000	 44.000000	 44.000000	 2507.000000	 0.012166
-32.000000	 54.000000	 44.000000	 44.000000	 2508.000000	 0.003089
-32.000000	 54.000000	 44.000000	 44.000000	 2510.000000	 0.019242
-32.000000	 54.000000	 44.000000	 44.000000	 2511.000000	 0.013004
-30.000000	 54.000000	 44.000000	 44.000000	 2512.000000	 0.038765
-32.000000	 54.000000	 44.000000	 44.000000	 2513.000000	 0.000383
-32.000000	 54.000000	 44.000000	 44.000000	 2514.000000	 0.000237
-32.000000	 54.000000	 44.000000	 44.000000	 2515.000000	 0.000376
-32.000000	 54.000000	 44.000000	 44.000000	 2516.000000	 0.000511
-32.000000	 54.000000	 44.000000	 44.000000	 2517.000000	 0.000967
-32.000000	 54.000000	 44.000000	 44.000000	 2519.000000	 0.001007
-30.000000	 54.000000	 44.000000	 44.000000	 2522.000000	 0.010620
-32.000000	 54.000000	 44.000000	 44.000000	 2523.000000	 0.000374
-32.000000	 54.000000	 44.000000	 44.000000	 2525.000000	 0.000881
-30.000000	 54.000000	 44.000000	 44.000000	 2527.000000	 0.000868
-32.000000	 54.000000	 44.000000	 44.000000	 2528.000000	 0.000374
-32.000000	 54.000000	 44.000000	 44.000000	 2529.000000	 0.000633
-30.000000	 54.000000	 44.000000	 44.000000	 2530.000000	 0.000242
-32.000000	 54.000000	 44.000000	 44.000000	 2534.000000	 0.052261
-30.000000	 54.000000	 44.000000	 44.000000	 2536.000000	 0.123595
-30.000000	 54.000000	 59.000000	 44.000000	 2593.000000	 3.554935
-32.000000	 54.000000	 59.000000	 44.000000	 2594.000000	 0.002339
-32.000000	 54.000000	 59.000000	 44.000000	 2595.000000	 0.001256
-30.000000	 54.000000	 59.000000	 44.000000	 2596.000000	 0.000243
-32.000000	 54.000000	 59.000000	 44.000000	 2598.000000	 0.002635
-32.000000	 54.000000	 59.000000	 44.000000	 2600.000000	 0.002397
-32.000000	 54.000000	 59.000000	 44.000000	 2601.000000	 0.000626
-32.000000	 54.000000	 59.000000	 44.000000	 2602.000000	 0.000465
-30.000000	 54.000000	 59.000000	 44.000000	 2604.000000	 0.001885
-30.000000	 54.000000	 59.000000	 44.000000	 2605.000000	 0.000364
-32.000000	 54.000000	 59.000000	 44.000000	 2608.000000	 0.001505
-32.000000	 54.000000	 54.000000	 44.000000	 2616.000000	 0.153286
-32.000000	 54.000000	 52.000000	 44.000000	 2617.000000	 0.000249
-32.000000	 54.000000	 54.000000	 44.000000	 2619.000000	 0.007619
-32.000000	 54.000000	 54.000000	 44.000000	 2620.000000	 0.000374
-30.000000	 54.000000	 52.000000	 44.000000	 2623.000000	 0.000969
-32.000000	 54.000000	 52.000000	 44.000000	 2624.000000	 0.000508
-32.000000	 54.000000	 54.000000	 44.000000	 2625.000000	 0.005748
-32.000000	 54.000000	 54.000000	 44.000000	 2626.000000	 0.000491
-32.000000	 54.000000	 54.000000	 44.000000	 2628.000000	 0.000887
-32.000000	 54.000000	 54.000000	 44.000000	 2629.000000	 0.000369
-32.000000	 54.000000	 54.000000	 44.000000	 2630.000000	 0.000506
-32.000000	 54.000000	 54.000000	 44.000000	 2632.000000	 0.005366
-32.000000	 54.000000	 54.000000	 44.000000	 2633.000000	 0.000249
-32.000000	 54.000000	 54.000000	 44.000000	 2634.000000	 0.000623
-32.000000	 54.000000	 54.000000	 44.000000	 2637.000000	 0.001128
-32.000000	 54.000000	 54.000000	 44.000000	 2642.000000	 0.024974
-32.000000	 54.000000	 54.000000	 44.000000	 2644.000000	 0.006273
-32.000000	 54.000000	 54.000000	 44.000000	 2645.000000	 0.001625
-32.000000	 54.000000	 54.000000	 44.000000	 2646.000000	 0.000378
-34.000000	 54.000000	 52.000000	 44.000000	 2723.000000	 5.139786
-36.000000	 54.000000	 114.000000	 44.000000	 2776.000000	 3.864520
-36.000000	 54.000000	 114.000000	 44.000000	 2778.000000	 0.071603
-36.000000	 54.000000	 114.000000	 44.000000	 2779.000000	 0.000380
-36.000000	 54.000000	 114.000000	 44.000000	 2780.000000	 0.015495
-36.000000	 54.000000	 114.000000	 44.000000	 2781.000000	 0.000378
-36.000000	 54.000000	 114.000000	 44.000000	 2782.000000	 0.000380
-36.000000	 54.000000	 114.000000	 44.000000	 2783.000000	 0.000736
-36.000000	 54.000000	 114.000000	 44.000000	 2784.000000	 0.011258
-36.000000	 54.000000	 54.000000	 44.000000	 2788.000000	 0.125984
-36.000000	 54.000000	 54.000000	 44.000000	 2789.000000	 0.000372
-36.000000	 54.000000	 54.000000	 44.000000	 2790.000000	 0.000392
-34.000000	 54.000000	 54.000000	 44.000000	 2791.000000	 0.000504
-36.000000	 54.000000	 54.000000	 44.000000	 2792.000000	 0.000587
-34.000000	 54.000000	 54.000000	 44.000000	 2793.000000	 0.000376
-34.000000	 54.000000	 54.000000	 44.000000	 2794.000000	 0.000622
-34.000000	 54.000000	 54.000000	 44.000000	 2795.000000	 0.000626
-36.000000	 54.000000	 54.000000	 44.000000	 2796.000000	 0.000247
-36.000000	 54.000000	 54.000000	 44.000000	 2797.000000	 0.000626
-34.000000	 54.000000	 52.000000	 44.000000	 2798.000000	 0.000172
-36.000000	 54.000000	 54.000000	 44.000000	 2799.000000	 0.004091
-34.000000	 54.000000	 54.000000	 44.000000	 2800.000000	 0.000365
-34.000000	 54.000000	 54.000000	 44.000000	 2801.000000	 0.000374
-36.000000	 54.000000	 54.000000	 44.000000	 2802.000000	 0.000758
-34.000000	 54.000000	 54.000000	 44.000000	 2803.000000	 0.000366
-34.000000	 54.000000	 54.000000	 44.000000	 2804.000000	 0.000884
-36.000000	 54.000000	 54.000000	 44.000000	 2806.000000	 0.000991
-36.000000	 54.000000	 114.000000	 44.000000	 2808.000000	 0.019534
-36.000000	 54.000000	 114.000000	 44.000000	 2809.000000	 0.000362
-36.000000	 54.000000	 114.000000	 44.000000	 2811.000000	 0.000974
-36.000000	 54.000000	 114.000000	 44.000000	 2812.000000	 0.000501
-36.000000	 54.000000	 114.000000	 44.000000	 2813.000000	 0.000651
-36.000000	 54.000000	 114.000000	 44.000000	 2814.000000	 0.000375
-36.000000	 54.000000	 114.000000	 44.000000	 2815.000000	 0.000376
-34.000000	 54.000000	 114.000000	 44.000000	 2816.000000	 0.010635
-36.000000	 54.000000	 114.000000	 44.000000	 2817.000000	 0.000356
-34.000000	 54.000000	 114.000000	 44.000000	 2819.000000	 0.001766
-34.000000	 54.000000	 114.000000	 44.000000	 2820.000000	 0.000010
-34.000000	 54.000000	 114.000000	 44.000000	 2821.000000	 0.000005
-34.000000	 54.000000	 114.000000	 44.000000	 2822.000000	 0.000092
-34.000000	 54.000000	 54.000000	 44.000000	 2823.000000	 0.001374
-34.000000	 54.000000	 54.000000	 44.000000	 2824.000000	 0.039502
-36.000000	 54.000000	 54.000000	 44.000000	 2827.000000	 0.164151
-36.000000	 54.000000	 54.000000	 44.000000	 2828.000000	 0.000020
-34.000000	 54.000000	 114.000000	 44.000000	 2839.000000	 0.563438
-36.000000	 54.000000	 114.000000	 44.000000	 2841.000000	 0.017301
-34.000000	 54.000000	 114.000000	 44.000000	 2843.000000	 0.013969
-36.000000	 54.000000	 114.000000	 44.000000	 2844.000000	 0.000358
-34.000000	 54.000000	 114.000000	 44.000000	 2846.000000	 0.001125
-36.000000	 54.000000	 114.000000	 44.000000	 2847.000000	 0.012532
-36.000000	 54.000000	 114.000000	 44.000000	 2848.000000	 0.000507
-36.000000	 54.000000	 114.000000	 44.000000	 2851.000000	 0.001367
-36.000000	 54.000000	 114.000000	 44.000000	 2852.000000	 0.000626
-34.000000	 54.000000	 114.000000	 44.000000	 2853.000000	 0.011968
-36.000000	 54.000000	 114.000000	 44.000000	 2855.000000	 0.000754
-36.000000	 54.000000	 114.000000	 44.000000	 2857.000000	 0.000882
-36.000000	 54.000000	 114.000000	 44.000000	 2859.000000	 0.000995
-36.000000	 54.000000	 114.000000	 44.000000	 2860.000000	 0.000492
-34.000000	 54.000000	 114.000000	 44.000000	 2861.000000	 0.001126
-34.000000	 54.000000	 114.000000	 44.000000	 2862.000000	 0.000363
-34.000000	 54.000000	 114.000000	 44.000000	 2863.000000	 0.000375
-34.000000	 54.000000	 81.000000	 44.000000	 2864.000000	 0.016299
-34.000000	 54.000000	 48.000000	 44.000000	 2870.000000	 0.066716
-34.000000	 54.000000	 81.000000	 44.000000	 2871.000000	 0.025280
-34.000000	 54.000000	 48.000000	 44.000000	 2872.000000	 0.024132
-34.000000	 54.000000	 81.000000	 44.000000	 2873.000000	 0.004626
-36.000000	 54.000000	 81.000000	 44.000000	 2874.000000	 0.000365
-30.000000	 54.000000	 48.000000	 44.000000	 2877.000000	 0.045879
-30.000000	 54.000000	 47.000000	 44.000000	 2878.000000	 0.048716
-30.000000	 54.000000	 49.000000	 44.000000	 2879.000000	 0.006463
-32.000000	 54.000000	 49.000000	 44.000000	 2882.000000	 0.210687
-32.000000	 54.000000	 49.000000	 44.000000	 2883.000000	 0.162343
-32.000000	 54.000000	 49.000000	 44.000000	 2884.000000	 0.377000
-32.000000	 54.000000	 49.000000	 44.000000	 2885.000000	-0.425800
-30.000000	 54.000000	 49.000000	 44.000000	 2886.000000	 0.001800
-36.000000	 54.000000	 114.000000	 44.000000	 2901.000000	 1.069910
-36.000000	 54.000000	 114.000000	 44.000000	 2902.000000	 0.000368
-32.000000	 54.000000	 114.000000	 44.000000	 2903.000000	 0.000499
-32.000000	 54.000000	 114.000000	 44.000000	 2904.000000	 0.000644
-30.000000	 54.000000	 114.000000	 44.000000	 2905.000000	 0.000372
-32.000000	 54.000000	 114.000000	 44.000000	 2906.000000	 0.000215
-32.000000	 54.000000	 114.000000	 44.000000	 2907.000000	 0.000656
-32.000000	 54.000000	 114.000000	 44.000000	 2908.000000	 0.000502
-34.000000	 54.000000	 114.000000	 44.000000	 2910.000000	 0.000965
-32.000000	 54.000000	 114.000000	 44.000000	 2911.000000	 0.000249
-32.000000	 54.000000	 114.000000	 44.000000	 2912.000000	 0.000387
-36.000000	 54.000000	 114.000000	 44.000000	 2915.000000	 0.102004
-36.000000	 54.000000	 114.000000	 44.000000	 2916.000000	 0.000658
-36.000000	 54.000000	 114.000000	 44.000000	 2917.000000	 0.000341
